date,method,confidence_level,portfolio_value_t,portfolio_value_t_plus_1,actual_pnl,actual_loss,VaR,exception
2022-10-17,historical,0.95,1302.231797355416,1366.5250911362425,64.29329378082662,-64.29329378082662,290.49021378112883,False
2022-10-18,historical,0.95,1366.5250911362425,1470.565443514502,104.04035237825951,-104.04035237825951,296.03979415580363,False
2022-10-19,historical,0.95,1470.565443514502,1565.1545296109216,94.58908609641958,-94.58908609641958,300.0229382742309,False
2022-10-20,historical,0.95,1565.1545296109216,1527.6888975736015,-37.46563203732012,37.46563203732012,302.527929688393,False
2022-10-21,historical,0.95,1527.6888975736015,1700.129051853348,172.4401542797466,-172.4401542797466,300.3841158059185,False
2022-10-24,historical,0.95,1700.129051853348,1722.5460661103195,22.41701425697147,-22.41701425697147,309.00259369140423,False
2022-10-25,historical,0.95,1722.5460661103195,1893.9501441732168,171.40407806289727,-171.40407806289727,311.2295372896954,False
2022-10-26,historical,0.95,1893.9501441732168,2367.1912598967983,473.2411157235815,-473.2411157235815,318.85725949428803,False
2022-10-27,historical,0.95,2367.1912598967983,2061.434554138833,-305.7567057579654,305.7567057579654,321.03152061393297,False
2022-10-28,historical,0.95,2061.434554138833,2873.9959651139907,812.5614109751577,-812.5614109751577,309.35787437204465,False
2022-10-31,historical,0.95,2873.9959651139907,2764.924129015423,-109.07183609856747,109.07183609856747,335.3393590871525,False
2022-11-01,historical,0.95,2764.924129015423,2634.204509638592,-130.71961937683136,130.71961937683136,328.4788400897955,False
2022-11-02,historical,0.95,2634.204509638592,2353.5832415968434,-280.6212680417484,280.6212680417484,320.95911468272743,False
2022-11-03,historical,0.95,2353.5832415968434,1927.5215822811126,-426.0616593157308,426.0616593157308,306.9399993227047,True
2022-11-04,historical,0.95,1927.5215822811126,1610.1058358054881,-317.4157464756245,317.4157464756245,304.84091291691055,True
2022-11-07,historical,0.95,1610.1058358054881,1403.7961278075763,-206.3097079979118,206.3097079979118,302.23280117909655,False
2022-11-08,historical,0.95,1403.7961278075763,1424.988662478255,21.192534670678697,-21.192534670678697,298.06904521574955,False
2022-11-09,historical,0.95,1424.988662478255,1105.4214573288036,-319.5672051494514,319.5672051494514,299.2839971306639,True
